,dot_name,FM_1,FM_2,FM_3,FM_4,FM_5,FM_6,FM_7,FM_8,FM_9,FM_10,FM_11,FM_12,FM_13,FM_14,FM_15,FM_16,FM_17,FM_18,FM_19,FM_20,FM_21,FM_22,FM_23,FM_24,FM_25,FM_26,FM_27,FM_28,FM_29,FM_30,FM_31,FM_32,FM_33,FM_34,FM_35,FM_36,FM_37,FM_38,FM_39,FM_40,FM_41,FM_42,FM_43,FM_44,FM_45,FM_46,FM_47,FM_48,FM_49,FM_50,FM_51,FM_52,FM_53,FM_54,FM_55,FM_56,FM_57,FM_58,FM_59,FM_60,FM_61,FM_62,FM_63,FM_64,FM_65,FM_66,FM_67,FM_68,FM_69,FM_70,FM_71,FM_72,FM_73,FM_74,FM_75,FM_76,FM_77,FM_78,FM_79,FM_80,FM_81,FM_82,FM_83,FM_84,FM_85,FM_86,FM_87,FM_88,FM_89,FM_90,FM_91,FM_92,FM_93,FM_94,FM_95,FM_96,FM_97,FM_98,FM_99,FM_100,MR_ADD,MR_MUL,MR_PER,MR_INC,MR_EXC,MR_INV,Method_Name
10,canberraDist,0.876626715,0.940090992,0.909966787,0.9553463409999999,0.9250329970000001,0.992124956,0.99668954,0.952357589,0.9451898540000001,0.9984474309999999,1.0,0.995117135,0.9306181590000001,0.9306181590000001,0.963712607,0.984971574,0.9934143259999999,0.965002955,0.907523778,0.99674227,0.911464645,0.907523778,0.992756341,0.99038948,0.86907324,0.9579011470000001,0.9579011470000001,0.9394789590000001,0.984045154,0.969651343,0.969651343,0.969651343,0.969651343,0.9600381029999999,0.9622835209999999,0.9622835209999999,0.9600381029999999,0.998152697,0.990567159,0.9916071190000001,0.963621145,0.973646575,0.923322523,0.978053959,0.993601733,0.9453077059999999,0.980181781,0.949779666,0.877542125,0.9711900720000001,0.991629042,0.877542125,0.928574874,0.8388641170000001,0.9939334809999999,0.938620088,0.9250329970000001,0.967525807,0.9992391559999999,0.997334026,0.976487586,0.9575965009999999,0.9524113940000001,0.960728555,0.9693305259999999,0.951977889,0.9524113940000001,0.990365871,0.9277533509999999,0.994694383,0.999740795,0.8818550359999999,0.9233343479999999,0.982048283,0.9336308209999999,0.983958467,0.997693906,0.998920356,0.9882497090000001,0.9925250940000001,0.946584372,0.9664470759999999,0.8843781070000001,0.8761816579999999,0.99382369,0.9983414629999999,0.846936971,0.99270927,0.887677988,0.9080534490000001,0.887677988,0.954263455,0.99038948,0.995679256,0.993944815,0.999662956,0.9748017790000001,0.979032955,0.967814816,0.985781963,0.0,0.0,0.0,1.0,1.0,1.0,canberraDist
11,chebyshevDist,0.914108767,0.9680535690000001,0.9429810670000001,0.977958153,0.954168494,0.9986338379999999,0.999594635,0.976291475,0.971489973,0.989047193,0.995117135,1.0,0.9586162220000001,0.9586162220000001,0.984668117,0.996908731,0.978260825,0.985553475,0.939731898,0.996865751,0.943838882,0.939731898,0.999194708,0.99842452,0.907995193,0.9795081529999999,0.9795081529999999,0.966116703,0.995875506,0.987964078,0.987964078,0.987964078,0.987964078,0.9817664490000001,0.983425598,0.983425598,0.9817664490000001,0.99891648,0.998845412,0.998920129,0.98329127,0.991077145,0.9539592709999999,0.9927705029999999,0.978743558,0.971572214,0.993625963,0.972967751,0.91493387,0.989246198,0.9983426129999999,0.91493387,0.957260428,0.882534223,0.9791754770000001,0.96526198,0.954168494,0.9855723359999999,0.9977100409999999,0.999529315,0.991383424,0.979316805,0.9753146290000001,0.981599563,0.987198543,0.975322558,0.9753146290000001,0.998693803,0.957428752,0.999560628,0.9950360090000001,0.9187871120000001,0.9537057609999999,0.9952693570000001,0.9626223190000001,0.96319944,0.999117192,0.9973368640000001,0.997402435,0.9980280559999999,0.972626745,0.984883937,0.921075942,0.9142347270000001,0.999227608,0.9989976140000001,0.887822985,0.9992829209999999,0.924400856,0.940328585,0.924400856,0.977933715,0.99842452,0.997537742,0.999798145,0.99469831,0.991186899,0.9937780559999999,0.9870401529999999,0.996953042,0.0,1.0,0.0,1.0,1.0,1.0,chebyshevDist
12,checkNonNegative,0.991333908,0.994386544,0.9943530979999999,0.9940062759999999,0.9994124679999999,0.96739973,0.9528708909999999,0.9963666870000001,0.9932276609999999,0.910577435,0.9306181590000001,0.9586162220000001,1.0,1.0,0.988864457,0.9758847209999999,0.885255535,0.987966034,0.9978859520000001,0.9352025070000001,0.99543234,0.9978859520000001,0.9580425659999999,0.966478974,0.989134418,0.992485391,0.992485391,0.995363049,0.9794098290000001,0.988772034,0.988772034,0.988772034,0.988772034,0.988851409,0.9880936640000001,0.9880936640000001,0.988851409,0.9502191999999999,0.96524232,0.96233091,0.9897005809999999,0.983753922,0.998676188,0.976920282,0.885446878,0.9932274990000001,0.979050146,0.997228366,0.991617325,0.986901495,0.9690357709999999,0.991617325,0.999008133,0.979521425,0.8870244,0.9957741240000001,0.9994124679999999,0.99278574,0.9392287359999999,0.951904505,0.983430322,0.992688778,0.997762011,0.994174247,0.988672969,0.99478455,0.997762011,0.967812221,0.9961028679999999,0.9622565959999999,0.9317135009999999,0.9925882109999999,0.999056993,0.9757372740000001,0.9964243690000001,0.852979625,0.948028898,0.935979089,0.97355402,0.95015748,0.989659018,0.993214831,0.9922329129999999,0.990987556,0.963486374,0.946631343,0.9809465940000001,0.9669085940000001,0.994306708,0.997905948,0.994306708,0.99001951,0.966478974,0.9403507879999999,0.963010156,0.9272343120000001,0.9856586820000001,0.9744053340000001,0.9818724459999999,0.975777399,0.0,1.0,1.0,1.0,0.0,1.0,checkNonNegative
13,checkPositive,0.991333908,0.994386544,0.9943530979999999,0.9940062759999999,0.9994124679999999,0.96739973,0.9528708909999999,0.9963666870000001,0.9932276609999999,0.910577435,0.9306181590000001,0.9586162220000001,1.0,1.0,0.988864457,0.9758847209999999,0.885255535,0.987966034,0.9978859520000001,0.9352025070000001,0.99543234,0.9978859520000001,0.9580425659999999,0.966478974,0.989134418,0.992485391,0.992485391,0.995363049,0.9794098290000001,0.988772034,0.988772034,0.988772034,0.988772034,0.988851409,0.9880936640000001,0.9880936640000001,0.988851409,0.9502191999999999,0.96524232,0.96233091,0.9897005809999999,0.983753922,0.998676188,0.976920282,0.885446878,0.9932274990000001,0.979050146,0.997228366,0.991617325,0.986901495,0.9690357709999999,0.991617325,0.999008133,0.979521425,0.8870244,0.9957741240000001,0.9994124679999999,0.99278574,0.9392287359999999,0.951904505,0.983430322,0.992688778,0.997762011,0.994174247,0.988672969,0.99478455,0.997762011,0.967812221,0.9961028679999999,0.9622565959999999,0.9317135009999999,0.9925882109999999,0.999056993,0.9757372740000001,0.9964243690000001,0.852979625,0.948028898,0.935979089,0.97355402,0.95015748,0.989659018,0.993214831,0.9922329129999999,0.990987556,0.963486374,0.946631343,0.9809465940000001,0.9669085940000001,0.994306708,0.997905948,0.994306708,0.99001951,0.966478974,0.9403507879999999,0.963010156,0.9272343120000001,0.9856586820000001,0.9744053340000001,0.9818724459999999,0.975777399,0.0,1.0,1.0,1.0,0.0,1.0,checkPositive
14,check_equal,0.964655127,0.996764124,0.9851220909999999,0.998174333,0.987630345,0.988741935,0.9803864720000001,0.997414554,0.997792421,0.94860091,0.963712607,0.984668117,0.988864457,0.988864457,1.0,0.995238112,0.9274449240000001,0.999842564,0.979486243,0.972143511,0.9849989720000001,0.979486243,0.986735692,0.9889676279999999,0.9611262159999999,0.998648172,0.998648172,0.99525866,0.995018023,0.999041585,0.999041585,0.999041585,0.999041585,0.9996213909999999,0.999774451,0.999774451,0.9996213909999999,0.9775927179999999,0.990244487,0.98899697,0.998906086,0.998779145,0.9895055620000001,0.99714889,0.9282958729999999,0.997817829,0.9968105620000001,0.995334485,0.965298502,0.999441534,0.987751433,0.965298502,0.989992028,0.944963233,0.9291187190000001,0.9947230890000001,0.987630345,0.996621705,0.970793,0.979752945,0.9977639859999999,0.998630811,0.9952619909999999,0.9983742320000001,0.998916699,0.99777806,0.9952619909999999,0.9911155490000001,0.9920002059999999,0.985524752,0.963193115,0.9680074390000001,0.9887482879999999,0.9954901190000001,0.994020013,0.902032205,0.977887848,0.970001564,0.9923216509999999,0.9826567209999999,0.9979143090000001,0.996672041,0.9705443640000001,0.9658540390000001,0.986988489,0.976126102,0.943159898,0.988192576,0.9723466740000001,0.980286115,0.9723466740000001,0.9991156590000001,0.9889676279999999,0.975802506,0.986808437,0.9624350290000001,0.9987494659999999,0.9964680579999999,0.9989166279999999,0.994538385,0.0,0.0,0.0,0.0,0.0,0.0,check_equal
15,check_eq_tolerance,0.9404064390000001,0.9844429309999999,0.9654966979999999,0.990976823,0.972992265,0.998218258,0.994783834,0.989542303,0.98685111,0.974829891,0.984971574,0.996908731,0.9758847209999999,0.9758847209999999,0.995238112,1.0,0.9593609190000001,0.995709185,0.961314124,0.989649736,0.965975519,0.961314124,0.9974684340000001,0.998097082,0.935299135,0.9918842809999999,0.9918842809999999,0.982906287,0.999411567,0.99684223,0.99684223,0.99684223,0.99684223,0.9934378209999999,0.994415552,0.994415552,0.9934378209999999,0.99332574,0.9989298409999999,0.998314081,0.994116455,0.998332833,0.9735264379999999,0.998668054,0.9600297059999999,0.986912592,0.998902244,0.9869109359999999,0.941137417,0.9974977140000001,0.997560613,0.941137417,0.9757617709999999,0.913948242,0.960627818,0.982223735,0.972992265,0.994388088,0.989490903,0.9945804979999999,0.99812864,0.991770536,0.988013096,0.993007918,0.996294392,0.989165855,0.988013096,0.9992078529999999,0.976619028,0.9972042809999999,0.984709229,0.9444404270000001,0.9731258979999999,0.999333255,0.9804389020000001,0.9396569490000001,0.993560925,0.988963377,0.999118565,0.994994356,0.987548016,0.994016325,0.946942009,0.94097881,0.997641641,0.992594121,0.915942592,0.998175448,0.949389138,0.9619880670000001,0.949389138,0.991102571,0.998097082,0.9916707770000001,0.9978129259999999,0.98422299,0.9984184629999999,0.99867825,0.9960420209999999,0.9997930279999999,0.0,0.0,0.0,0.0,0.0,0.0,check_eq_tolerance
16,chiSquare,0.819005895,0.895634314,0.8568680340000001,0.915775406,0.877515645,0.971436025,0.9824662120000001,0.912609296,0.902022067,0.9980559809999999,0.9934143259999999,0.978260825,0.885255535,0.885255535,0.9274449240000001,0.9593609190000001,1.0,0.9293282140000001,0.8562647309999999,0.986152028,0.8589125320000001,0.8562647309999999,0.9741632840000001,0.9701796090000001,0.810032715,0.9188244240000001,0.9188244240000001,0.8942375090000001,0.957897853,0.93603052,0.93603052,0.93603052,0.93603052,0.922010783,0.92523503,0.92523503,0.922010783,0.985064431,0.969406855,0.9712094059999999,0.926692374,0.942242967,0.8745348059999999,0.948544672,0.9999380109999999,0.90217124,0.9511350009999999,0.90882343,0.82001141,0.938043886,0.9717605009999999,0.82001141,0.8814037490000001,0.774408468,0.999982563,0.893162709,0.877515645,0.933833301,0.989975175,0.983409251,0.94539184,0.9184208890000001,0.913370725,0.92338912,0.934922302,0.910917434,0.913370725,0.9683529540000001,0.879275175,0.976783464,0.993548622,0.825014438,0.874872834,0.95546165,0.88736258,0.997772432,0.984564365,0.989925863,0.964458805,0.9759738090000001,0.904070059,0.9322465959999999,0.82707063,0.8177896579999999,0.974688915,0.9864272059999999,0.787456405,0.973050328,0.83166645,0.856621003,0.83166645,0.91421088,0.9701796090000001,0.983180383,0.975489776,0.993810926,0.9432455359999999,0.9507651009999999,0.933668304,0.960457546,0.0,1.0,0.0,0.0,0.0,1.0,chiSquare
17,clip,0.9632349029999999,0.995988525,0.983893962,0.9981232859999999,0.986906398,0.989530514,0.981447848,0.997177602,0.9971220940000001,0.9502504009999999,0.965002955,0.985553475,0.987966034,0.987966034,0.999842564,0.995709185,0.9293282140000001,1.0,0.978477459,0.9737014209999999,0.983821724,0.978477459,0.987645835,0.98959387,0.959498333,0.99830754,0.99830754,0.9945187870000001,0.9953664390000001,0.9991836690000001,0.9991836690000001,0.9991836690000001,0.9991836690000001,0.999272442,0.9994932670000001,0.9994932670000001,0.999272442,0.978622132,0.991135195,0.989645999,0.998693885,0.9991655779999999,0.9885678259999999,0.9976214659999999,0.93030386,0.9971632909999999,0.9969613359999999,0.9950168079999999,0.963868029,0.999346417,0.98842975,0.963868029,0.989270878,0.943009635,0.930996862,0.9939702159999999,0.986906398,0.996540485,0.972008265,0.980785317,0.997837312,0.998283589,0.99475847,0.9982361120000001,0.998830013,0.997262193,0.99475847,0.991848347,0.9910717459999999,0.986432405,0.964586805,0.966622515,0.9879564470000001,0.9962188390000001,0.993719182,0.9043199129999999,0.979196409,0.9714444170000001,0.9929341859999999,0.984027835,0.9973506,0.9966064640000001,0.969357622,0.964479592,0.987710938,0.9772132,0.941126265,0.98886586,0.970755053,0.9792592040000001,0.970755053,0.9987198890000001,0.98959387,0.977337529,0.987695495,0.9639312290000001,0.998896853,0.9968203000000001,0.9988890909999999,0.9951733979999999,0.0,0.0,0.0,0.0,0.0,0.0,clip
18,cnt_zeroes,0.9976139890000001,0.9894253829999999,0.9956710809999999,0.987785859,0.998881175,0.95132524,0.9329289829999999,0.9900446959999999,0.987631327,0.884531909,0.907523778,0.939731898,0.9978859520000001,0.9978859520000001,0.979486243,0.961314124,0.8562647309999999,0.978477459,1.0,0.912726123,0.996762259,1.0,0.939513197,0.949272056,0.996133417,0.9855666390000001,0.9855666390000001,0.9918758440000001,0.965834759,0.978877312,0.978877312,0.978877312,0.978877312,0.9803935890000001,0.9790249990000001,0.9790249990000001,0.9803935890000001,0.930202775,0.948369144,0.9448136540000001,0.981505994,0.972007707,0.9978414879999999,0.9640796890000001,0.856543163,0.987638213,0.966328801,0.992665674,0.997735093,0.9761009279999999,0.9526954009999999,0.997735093,0.9979201659999999,0.989576135,0.858248343,0.992610977,0.998881175,0.98387779,0.916913877,0.9318686420000001,0.972163151,0.9858360209999999,0.9917083320000001,0.986854198,0.9792233770000001,0.9890272509999999,0.9917083320000001,0.951660847,0.994387793,0.944564532,0.90862454,0.9981580840000001,0.998438391,0.961676865,0.9938827459999999,0.820708663,0.927599275,0.91330324,0.9589320379999999,0.9303839279999999,0.983114644,0.9845615940000001,0.9978952590000001,0.997386262,0.9463897929999999,0.925543662,0.9889127459999999,0.94995744,0.9984439340000001,0.999966329,0.9984439340000001,0.982575922,0.949272056,0.918779578,0.945266281,0.903555785,0.974532009,0.960245252,0.9707938340000001,0.961524247,0.0,0.0,1.0,1.0,1.0,0.0,cnt_zeroes
19,cosineDist,0.8827276340000001,0.95033733,0.9192104809999999,0.962413315,0.930518975,0.9931600070000001,0.9976693059999999,0.959210297,0.954877645,0.994021707,0.99674227,0.996865751,0.9352025070000001,0.9352025070000001,0.972143511,0.989649736,0.986152028,0.9737014209999999,0.912726123,1.0,0.919664887,0.912726123,0.997195762,0.993608237,0.8756407420000001,0.96437093,0.96437093,0.947334129,0.986960924,0.975873475,0.975873475,0.975873475,0.975873475,0.9686238359999999,0.970811512,0.970811512,0.9686238359999999,0.9971486979999999,0.99501044,0.9955063,0.969788311,0.9813453520000001,0.9308901629999999,0.985657453,0.987034645,0.954994453,0.9848919420000001,0.954447149,0.883651447,0.977568526,0.991772236,0.883651447,0.934765065,0.846709921,0.98694821,0.94607817,0.930518975,0.9703361659999999,0.998247885,0.997833325,0.9809826220000001,0.9640715590000001,0.9564999270000001,0.9662006320000001,0.974509713,0.958496571,0.9564999270000001,0.993754535,0.9364899640000001,0.9952029179999999,0.996118664,0.8882851340000001,0.930475397,0.988637047,0.9434089179999999,0.975611805,0.9985920220000001,0.9992295090000001,0.99024245,0.998437177,0.957779335,0.969400265,0.8919516829999999,0.8833803179999999,0.994632717,0.998197735,0.85109536,0.993660015,0.894753865,0.9135847009999999,0.894753865,0.963863967,0.993608237,0.999823802,0.995542727,0.997686938,0.9803475779999999,0.9871558570000001,0.977297028,0.989611315,0.0,1.0,0.0,0.0,0.0,0.0,cosineDist
20,count_k,0.9932912290000001,0.994338759,0.999843316,0.9911695220000001,0.9973062659999999,0.955274473,0.936211285,0.991015144,0.993517387,0.887887353,0.911464645,0.943838882,0.99543234,0.99543234,0.9849989720000001,0.965975519,0.8589125320000001,0.983821724,0.996762259,0.919664887,1.0,0.996762259,0.945901164,0.952310788,0.991811425,0.990716012,0.990716012,0.9968832479999999,0.968695821,0.9822257120000001,0.9822257120000001,0.9822257120000001,0.9822257120000001,0.987283823,0.985794313,0.985794313,0.987283823,0.933600251,0.953871963,0.951527958,0.9874094259999999,0.976558692,0.9986131090000001,0.971448111,0.859518253,0.993506232,0.9730025290000001,0.99358301,0.9936312829999999,0.981048195,0.953984645,0.9936312829999999,0.9979638209999999,0.984891237,0.861123083,0.997235923,0.9973062659999999,0.983857152,0.9204949290000001,0.935522231,0.9778730179999999,0.990884063,0.990656517,0.98902456,0.984131753,0.993346869,0.990656517,0.9571356959999999,0.9987172440000001,0.9479535370000001,0.910964839,0.9945379959999999,0.9981261370000001,0.966290891,0.996450927,0.823758998,0.932099986,0.918012629,0.9630209609999999,0.937265096,0.9908041,0.984638613,0.996527939,0.9944808079999999,0.950901835,0.929214212,0.9786646170000001,0.9529168570000001,0.995990349,0.997371103,0.995990349,0.989427708,0.952310788,0.9255887140000001,0.948912799,0.907833428,0.978836822,0.967849935,0.978910208,0.9658814929999999,0.0,0.0,1.0,1.0,1.0,0.0,count_k
21,count_non_zeroes,0.9976139890000001,0.9894253829999999,0.9956710809999999,0.987785859,0.998881175,0.95132524,0.9329289829999999,0.9900446959999999,0.987631327,0.884531909,0.907523778,0.939731898,0.9978859520000001,0.9978859520000001,0.979486243,0.961314124,0.8562647309999999,0.978477459,1.0,0.912726123,0.996762259,1.0,0.939513197,0.949272056,0.996133417,0.9855666390000001,0.9855666390000001,0.9918758440000001,0.965834759,0.978877312,0.978877312,0.978877312,0.978877312,0.9803935890000001,0.9790249990000001,0.9790249990000001,0.9803935890000001,0.930202775,0.948369144,0.9448136540000001,0.981505994,0.972007707,0.9978414879999999,0.9640796890000001,0.856543163,0.987638213,0.966328801,0.992665674,0.997735093,0.9761009279999999,0.9526954009999999,0.997735093,0.9979201659999999,0.989576135,0.858248343,0.992610977,0.998881175,0.98387779,0.916913877,0.9318686420000001,0.972163151,0.9858360209999999,0.9917083320000001,0.986854198,0.9792233770000001,0.9890272509999999,0.9917083320000001,0.951660847,0.994387793,0.944564532,0.90862454,0.9981580840000001,0.998438391,0.961676865,0.9938827459999999,0.820708663,0.927599275,0.91330324,0.9589320379999999,0.9303839279999999,0.983114644,0.9845615940000001,0.9978952590000001,0.997386262,0.9463897929999999,0.925543662,0.9889127459999999,0.94995744,0.9984439340000001,0.999966329,0.9984439340000001,0.982575922,0.949272056,0.918779578,0.945266281,0.903555785,0.974532009,0.960245252,0.9707938340000001,0.961524247,1.0,1.0,1.0,1.0,1.0,1.0,count_non_zeroes
22,covariance,0.91411888,0.970642563,0.9455553720000001,0.9795980679999999,0.954316362,0.997974535,0.998386889,0.9769966290000001,0.9741255120000001,0.98607787,0.992756341,0.999194708,0.9580425659999999,0.9580425659999999,0.986735692,0.9974684340000001,0.9741632840000001,0.987645835,0.939513197,0.997195762,0.945901164,0.939513197,1.0,0.998231575,0.908063326,0.981058463,0.981058463,0.968217945,0.995648144,0.9890300790000001,0.9890300790000001,0.9890300790000001,0.9890300790000001,0.9842443740000001,0.9858106459999999,0.9858106459999999,0.9842443740000001,0.997310503,0.999550099,0.9996734,0.9848676140000001,0.9926507520000001,0.955073629,0.995116241,0.974948867,0.974208924,0.994755058,0.9733171209999999,0.9149390479999999,0.9903994759999999,0.996790249,0.9149390479999999,0.95803395,0.8829311609999999,0.9752362040000001,0.9672096290000001,0.954316362,0.984751692,0.995929332,0.998422603,0.992314142,0.980854557,0.974738552,0.982293725,0.988184919,0.976734067,0.974738552,0.99904775,0.959733555,0.9984058240000001,0.992202453,0.918961059,0.954523399,0.996619788,0.964877882,0.958851529,0.9982829059999999,0.99620842,0.99712764,0.9992563390000001,0.976138627,0.9840694720000001,0.9222368870000001,0.914848695,0.998509451,0.99755269,0.8855740059999999,0.9981490709999999,0.924826939,0.940346081,0.924826939,0.9808174829999999,0.998231575,0.99815041,0.998921547,0.992894203,0.992140075,0.9960367440000001,0.9900159470000001,0.9972311620000001,1.0,0.0,0.0,0.0,0.0,0.0,covariance
23,dec,0.925629045,0.97478175,0.951655193,0.9830187220000001,0.962577516,0.998078061,0.997825524,0.982764548,0.977345467,0.9831627409999999,0.99038948,0.99842452,0.966478974,0.966478974,0.9889676279999999,0.998097082,0.9701796090000001,0.98959387,0.949272056,0.993608237,0.952310788,0.949272056,0.998231575,1.0,0.920275333,0.9838911490000001,0.9838911490000001,0.9722421520000001,0.997913272,0.992428656,0.992428656,0.992428656,0.992428656,0.985881325,0.9872582740000001,0.9872582740000001,0.985881325,0.9966779240000001,0.99887137,0.997884711,0.986956878,0.994171605,0.962226323,0.995022946,0.9708010029999999,0.977429019,0.994800384,0.978679608,0.9264485999999998,0.99248165,0.998863018,0.9264485999999998,0.965068571,0.896195005,0.971136863,0.971526033,0.962577516,0.98960257,0.99421166,0.9975848970000001,0.993530457,0.983737103,0.981369222,0.986557865,0.9904213340000001,0.980700131,0.981369222,0.998500597,0.9644187679999999,0.998152183,0.99044172,0.930185996,0.962052352,0.997909975,0.97013697,0.953606381,0.996288403,0.9936275170000001,0.997423223,0.99692905,0.977765529,0.988976505,0.931652239,0.925617261,0.997998959,0.996262283,0.9019471520000001,0.999020597,0.935367271,0.94975124,0.935367271,0.9824142779999999,1.0,0.9950515059999999,0.9988215359999999,0.9903291479999999,0.994108054,0.994996216,0.98967677,0.9978168540000001,0.0,0.0,0.0,0.0,0.0,0.0,dec
24,dec_array,0.999616827,0.977843825,0.99107167,0.971944117,0.991388209,0.921929483,0.899880185,0.97560866,0.974685637,0.842327176,0.86907324,0.907995193,0.989134418,0.989134418,0.9611262159999999,0.935299135,0.810032715,0.959498333,0.996133417,0.8756407420000001,0.991811425,0.996133417,0.908063326,0.920275333,1.0,0.969387265,0.969387265,0.9805245229999999,0.940949542,0.958996272,0.958996272,0.958996272,0.958996272,0.963102043,0.960995478,0.960995478,0.963102043,0.896055431,0.918730552,0.914598963,0.963438131,0.9499531840000001,0.990844142,0.939786226,0.81025961,0.97466894,0.942250162,0.9791252559999999,0.999630369,0.9558850040000001,0.924008615,0.999630369,0.989554541,0.997528223,0.812207936,0.981538263,0.991388209,0.9653283559999999,0.880324175,0.898183058,0.9498616959999999,0.969757628,0.9777153279999999,0.97014387,0.959620635,0.9746538640000001,0.9777153279999999,0.92287475,0.985530413,0.913483223,0.870236235,0.999593431,0.9912584990000001,0.936099288,0.983875849,0.7700130940000001,0.892707239,0.8758932979999999,0.9315356909999999,0.8972086859999999,0.968692401,0.9663170390000001,0.998392492,0.9995156690000001,0.9162399109999999,0.890659309,0.99572174,0.920613948,0.99876105,0.9960425359999999,0.99876105,0.966530053,0.920275333,0.88293593,0.91475227,0.8642101870000001,0.9529669159999999,0.935349682,0.949958553,0.935197646,1.0,1.0,0.0,0.0,0.0,1.0,dec_array
25,dist,0.972808008,0.997370113,0.9904994140000001,0.999302512,0.992164314,0.9860178340000001,0.974568572,0.997872506,0.998520409,0.9410056590000001,0.9579011470000001,0.9795081529999999,0.992485391,0.992485391,0.998648172,0.9918842809999999,0.9188244240000001,0.99830754,0.9855666390000001,0.96437093,0.990716012,0.9855666390000001,0.981058463,0.9838911490000001,0.969387265,1.0,1.0,0.9982630859999999,0.9927376809999999,0.99791876,0.99791876,0.99791876,0.99791876,0.999172829,0.99889204,0.99889204,0.999172829,0.972787727,0.9855945429999999,0.9844006609999999,0.9997186,0.995955653,0.993333659,0.994316463,0.9195068829999999,0.998549033,0.995297056,0.998149145,0.973383984,0.997927764,0.984421985,0.973383984,0.994194708,0.954694467,0.920596195,0.9980569429999999,0.992164314,0.997012463,0.964299762,0.9742257259999999,0.997169084,0.9999980209999999,0.99670543,0.9991552570000001,0.9990543359999999,0.999683305,0.99670543,0.9874803190000001,0.9956518670000001,0.981721618,0.9571591890000001,0.975615845,0.992745731,0.991554833,0.9961179590000001,0.891528725,0.9722072429999999,0.96296397,0.99021022,0.975543422,0.9977511990000001,0.997224298,0.9783701690000001,0.9739225709999999,0.9836635440000001,0.970136806,0.951612633,0.9844991,0.9789247179999999,0.986328326,0.9789247179999999,0.998900942,0.9838911490000001,0.9682336979999999,0.9824464629999999,0.955670391,0.997329712,0.992394315,0.996498455,0.991815819,0.0,1.0,0.0,1.0,1.0,1.0,dist
26,distInf,0.972808008,0.997370113,0.9904994140000001,0.999302512,0.992164314,0.9860178340000001,0.974568572,0.997872506,0.998520409,0.9410056590000001,0.9579011470000001,0.9795081529999999,0.992485391,0.992485391,0.998648172,0.9918842809999999,0.9188244240000001,0.99830754,0.9855666390000001,0.96437093,0.990716012,0.9855666390000001,0.981058463,0.9838911490000001,0.969387265,1.0,1.0,0.9982630859999999,0.9927376809999999,0.99791876,0.99791876,0.99791876,0.99791876,0.999172829,0.99889204,0.99889204,0.999172829,0.972787727,0.9855945429999999,0.9844006609999999,0.9997186,0.995955653,0.993333659,0.994316463,0.9195068829999999,0.998549033,0.995297056,0.998149145,0.973383984,0.997927764,0.984421985,0.973383984,0.994194708,0.954694467,0.920596195,0.9980569429999999,0.992164314,0.997012463,0.964299762,0.9742257259999999,0.997169084,0.9999980209999999,0.99670543,0.9991552570000001,0.9990543359999999,0.999683305,0.99670543,0.9874803190000001,0.9956518670000001,0.981721618,0.9571591890000001,0.975615845,0.992745731,0.991554833,0.9961179590000001,0.891528725,0.9722072429999999,0.96296397,0.99021022,0.975543422,0.9977511990000001,0.997224298,0.9783701690000001,0.9739225709999999,0.9836635440000001,0.970136806,0.951612633,0.9844991,0.9789247179999999,0.986328326,0.9789247179999999,0.998900942,0.9838911490000001,0.9682336979999999,0.9824464629999999,0.955670391,0.997329712,0.992394315,0.996498455,0.991815819,0.0,1.0,0.0,1.0,1.0,1.0,distInf
27,dot_product,0.983060657,0.998649692,0.9968420170000001,0.997941405,0.996020144,0.9745876990000001,0.959898259,0.99690657,0.9989668909999999,0.9195720609999999,0.9394789590000001,0.966116703,0.995363049,0.995363049,0.99525866,0.982906287,0.8942375090000001,0.9945187870000001,0.9918758440000001,0.947334129,0.9968832479999999,0.9918758440000001,0.968217945,0.9722421520000001,0.9805245229999999,0.9982630859999999,0.9982630859999999,1.0,0.984279494,0.9932652340000001,0.9932652340000001,0.9932652340000001,0.9932652340000001,0.996653747,0.995852796,0.995852796,0.996653747,0.9575841970000001,0.974119737,0.972552729,0.9967069759999999,0.989952272,0.9976206759999999,0.986966035,0.8949310970000001,0.998973673,0.9880017729999999,0.997972975,0.9835515140000001,0.992987278,0.9729154729999999,0.9835515140000001,0.99764462,0.969197475,0.89623218,0.999967857,0.996020144,0.993027387,0.947179667,0.959389782,0.99104101,0.998329757,0.9958073270000001,0.996766125,0.994799065,0.99915088,0.9958073270000001,0.976529645,0.999323878,0.968958207,0.9387111840000001,0.985282037,0.99693838,0.98289821,0.998496605,0.8634708390000001,0.956819863,0.945484056,0.9804033999999999,0.9614336490000001,0.997609988,0.993487039,0.987904893,0.9843715909999999,0.9714439779999999,0.954323613,0.96420597,0.9726942959999999,0.9880045740000001,0.992644043,0.9880045740000001,0.997495424,0.9722421520000001,0.952120326,0.969892247,0.93672359,0.99154338,0.9844998220000001,0.99171757,0.982695784,1.0,1.0,0.0,1.0,1.0,1.0,dot_product
